사업코드,사업명,공고관리번호,사업구분,국내외구분,발주처,PM부서,발주방법,등록구분,진행상태,PM,대표사,공동도급사,수주일자,계약일자,원화공급가액,원화부가세액,원화합계금액,수금율(%),변경준공일(차수),주관사
C20210058,서울도시철도 9호선 4단계 연장사업 2공구 건설공사 T/K 기본설계(구조)용역 중 기본설계 1식,A210325-26,설계,국내,㈜동해종합기술공사,구조부,민간(미사용),본사업,준공,장상훈,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-25,2021-03-09,"207,500,000","20,750,000","228,250,000",100.00,2021-07-31,주관사
C20210059,두동이전지구 도시개발사업 실시설계 용역(지반조사분야),A210323-24,설계,국내,㈜토아엔지니어링,지반부,민간(미사용),본사업,준공,신경하,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-23,2020-11-02,0,0,0,0.00,2022-07-13,주관사
C20210060,제4차 광주시 지방대중교통계획 수집용역,A210304-22,설계,국내,경기도 광주시,교통부,일반경쟁(미사용),본사업,준공,김정석,㈜경호엔지니어링종합건축사사무소,"㈜경호엔지니어링종합건축사사무소(55), ㈜수성엔지니어링(45)",2021-03-04,2021-03-17,"76,931,591","7,693,159","84,624,750",100.00,2022-09-06,비주관사
C20210061,후포항 정비(생활형SOC)사업 기본 및 실시설계용역,A210324-06,설계,국내,포항지방해양수산청,항만부,지명경쟁입찰(PQ)(미사용),본사업,준공,김홍석,㈜수성엔지니어링,"㈜수성엔지니어링(88.54), ㈜삼기지질(6.42), 성율(5.04)",2021-03-24,2021-03-30,"607,840,000","60,784,000","668,624,000",100.00,2022-09-03,주관사
C20210062,신규 연안항 지정 타당성검토 용역,A210322-05,설계,국내,해양수산부,항만부,지명경쟁입찰(PQ)(미사용),본사업,준공,김홍석,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-22,2021-03-29,"237,450,000","23,745,000","261,195,000",100.00,2021-12-17,주관사
C20210063,양산시 물 재이용 관리계획(변경) 수립 용역,A210318-04,설계,국내,경상남도 양산시 상하수도사업소,상하수도부,지명경쟁입찰(PQ)(미사용),본사업,준공,황원현,㈜수성엔지니어링,"㈜수성엔지니어링(60), ㈜삼안(40)",2021-03-18,2021-03-31,"235,326,000","23,532,600","258,858,600",100.00,2023-03-07,비주관사
C20210064,석문국가산업단지 사후환경영향조사(운영시)용역,A210317-01,설계,국내,한국토지주택공사,환경사업부,지명경쟁입찰(PQ)(미사용),본사업,준공,김화섭,㈜수성엔지니어링,"㈜수성엔지니어링(70), ㈜보드플랜이엔씨(20), ㈜엔탑엔지니어링(10)",2021-03-17,2021-04-01,"320,019,000","32,001,900","352,020,900",100.00,2022-06-30,주관사
C20210064A,석문국가산업단지 사후환경영향조사(운영시)용역 _추가A,A210317-01,설계,국내,㈜보드플랜이엔씨,환경사업부,지명경쟁입찰(PQ)(미사용),지분차액,준공,,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-17,2021-04-01,"68,575,500","6,857,550","75,433,050",100.00,2022-03-31,비주관사
C20210064B,석문국가산업단지 사후환경영향조사(운영시)용역 _추가B,A210317-01,설계,국내,㈜엔탑엔지니어링,환경사업부,지명경쟁입찰(PQ)(미사용),지분차액,준공,김화섭,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-17,2021-04-01,"34,287,750","3,428,775","37,716,525",100.00,2022-03-31,비주관사
C20210065,2021년 전북본부 깎기비탈면.옹벽 정밀안전점검 용역 1권역(무주),A210315-15,설계,국내,한국도로공사 전북본부,지반부,지명경쟁입찰(후PQ)(미사용),본사업,준공,신경하,㈜회덕기술공사,"㈜수성엔지니어링(50), ㈜회덕기술공사(50)",2021-03-15,2021-03-31,"177,898,636","17,789,863","195,688,500",100.00,2021-10-26,주관사
C20210066,원주 무실동 도시개발사업(구역지정 및 지구단위계획) 용역,A210331-27,설계,국내,주식회사 성우건축사사무소,도시계획부,민간(미사용),본사업,진행,오평수,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-31,2021-04-01,"600,000,000","60,000,000","660,000,000",10.00,2023-03-31,주관사
C20210067,춘천 온의지구 공공지원 민간임대 주택공급 촉진지구 기본계획 및 지구단위계획수립 용역,A210331-28,설계,국내,주식회사 성우건축사사무소,도시계획부,민간(미사용),본사업,진행,오평수,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-31,2021-03-31,"400,000,000","40,000,000","440,000,000",12.50,2025-12-31,주관사
C20210068,평택 지제고덕지구 도시개발사업 조사설계용역,A210524-03,설계,국내,평택 지제역 도시개발사업 추진위원회,도시계획부,민간(미사용),본사업,해지,남상균,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-31,2021-05-21,0,0,0,0.00,2022-12-12,주관사
C20210070,평택 지제고덕지구 도시개발사업 전략환경영향평가,A210524-04,설계,국내,평택 지제역 도시개발사업 추진위원회,환경사업부,민간(미사용),본사업,해지,김화섭,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-03-31,2021-05-21,0,0,0,0.00,2022-12-12,주관사
C20210071,방글라데시 메그나 교량사업 타당성조사,A210331-16,설계,해외,한국해외인프라도시개발지원공사,구조부,해외(미사용),본사업,준공,이용우,삼일회계,"삼일회계(30.2), ㈜수성엔지니어링(29.9), ㈜도화엔지니어링(29.9), 법무법인 (유한) 태평양(10)",2021-03-31,2021-03-30,"205,342,327","20,534,233","225,876,560",100.00,2021-09-25,주관사
C20210071A,방글라데시 메그나 교량사업 타당성조사_추가A,A210331-16,설계,해외,㈜도화엔지니어링,구조부,해외(미사용),지분차액,준공,이용우,삼일회계,㈜수성엔지니어링(100),2021-03-31,2021-03-30,"20,534,233","2,053,423","22,587,656",100.00,2021-09-25,비주관사
C20210072,국도77호선 신안 압해-해남 화원 도로건설공사(2공구) 실시설계용역(주설계),A210331-03,설계,국내,㈜대우건설,구조부,턴키(미사용),본사업,준공,장상훈,㈜수성엔지니어링,㈜수성엔지니어링(100),2020-03-31,2020-12-16,"1,450,000,000","145,000,000","1,595,000,000",100.00,2021-10-31,주관사
C20210073,서울영등포 공공주택지구 조사설계용역,A210326-02,설계,국내,한국토지주택공사,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,진행,남상균,㈜수성엔지니어링,"㈜수성엔지니어링(50), ㈜도화엔지니어링(40), ㈜성우엔지니어링종합건축사사무소(10)",2021-03-26,2021-04-12,"338,895,455","33,889,545","372,785,000",48.90,2028-04-12,주관사
C20210073A,서울영등포 공공주택지구 조사설계용역_추가A,A210326-02,설계,국내,㈜성우엔지니어링종합건축사사무소,도시계획부,기타,지분차액,진행,남상균,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-07-30,2021-07-30,"50,834,400","5,083,440","55,917,840",0.00,2028-04-12,비주관사
C20210074,성남복정1 공공주택지구 사후환경영향조사용역(21년 1분기),A210406-20,설계,국내,한국토지주택공사 위례사업본부,환경사업부,수의계약(미사용),본사업,준공,,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-06,2021-04-05,"19,900,000","1,990,000","21,890,000",100.00,2021-06-10,비주관사
C20210075,김포골드밸리 교통개선대책 수립용역,A210304-14,설계,국내,경기도 김포시,교통부,지명경쟁입찰(후PQ)(미사용),본사업,준공,김정석,신명이엔씨(주),"신명이엔씨(주)(60), ㈜수성엔지니어링(40)",2021-03-04,2021-04-08,"89,342,182","8,934,218","98,276,400",100.00,2022-11-01,주관사
C20210076,송도국제도시 환경 및 교통영향평가 용역-환승센터 공모전(교통영향분석),A210408-10,설계,국내,㈜도화엔지니어링,교통부,민간(미사용),본사업,준공,김정석,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-08,2021-01-29,"24,090,909","2,409,091","26,500,000",100.00,2021-05-31,주관사
C20210077,경기광주 웰빙시티 조성사업 타당성조사 용역,A210315-03,설계,국내,경기도 광주도시관리공사,도시계획부,지명경쟁입찰(후PQ)(미사용),본사업,준공,차용호,㈜동명기술공단종합건축사사무소,"㈜동명기술공단종합건축사사무소(65), ㈜수성엔지니어링(35)",2021-03-15,2021-04-12,"70,381,818","7,038,182","77,420,000",100.00,2023-09-20,주관사
C20210078,농소 자연재해위험 개선지구 정비사업 기본 및 실시설계 용역,A210401-14,설계,국내,경상남도 거제시,수자원부,설계시공분리발주,본사업,준공,금태섭,㈜이산,"㈜이산(60), ㈜수성엔지니어링(40)",2021-04-01,2021-04-13,"439,626,909","43,962,691","483,589,600",100.00,2022-12-27,비주관사
C20210079,행정중심복합도시 나성1교 나성2교 건설공사 시공단계 감독권한대행 등 건설사업관리용역,A210331-02,감리,국내,한국토지주택공사,건설사업관리부,용역형 건설사업관리,본사업,준공,안병기,㈜경동엔지니어링,"㈜경동엔지니어링(50), ㈜수성엔지니어링(25), ㈜도화엔지니어링(25)",2021-03-31,2021-04-15,"472,306,819","47,230,681","519,537,500",100.00,2023-11-15,주관사
C20210080,강릉~제진 단선전철 제4공구 건설공사 기본설계 설계용역,A210413-04,설계,국내,디엘이앤씨 주식회사,철도설계부,턴키(미사용),본사업,준공,김춘기,㈜수성엔지니어링,"㈜수성엔지니어링(38.85), ㈜건화(26.08), ㈜진우엔지니어링코리아(21.47), ㈜경호엔지니어링종합건축사사무소(12.19), 설화(1.41)",2021-04-13,2021-04-22,"2,198,600,000","219,860,000","2,418,460,000",100.00,2021-09-30,비주관사
C20210081,반여1지구 풍수해생활권 종합정비사업 기본 및 실시설계 용역,A210406-08,설계,국내,부산광역시 해운대구,수자원부,지명경쟁입찰(PQ)(미사용),본사업,중지,김선두,㈜한국종합기술,"㈜한국종합기술(49), ㈜수성엔지니어링(25), ㈜동서엔지니어링(16), ㈜대진이엔지(10)",2021-04-06,2021-04-13,"243,988,636","24,398,864","268,387,500",92.97,2024-04-30,비주관사
C20210082,00 복합연수수련시설 개발 프로젝트 사업제안서 작성 용역,A210413-08,설계,국내,주식회사 인팩지씨에프,도시계획부,민간(미사용),본사업,준공,남상균,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-13,2021-04-13,"26,997,273","2,699,727","29,697,000",100.00,2022-03-15,비주관사
C20210083,주안지구 우수저류시설 설치사업 실시설계용역,A210406-04,설계,국내,인천광역시 미추홀구,수자원부,지명경쟁입찰(PQ)(미사용),본사업,준공,임정택,동부엔지니어링㈜,"동부엔지니어링㈜(67.13), ㈜수성엔지니어링(28.77), ㈜우경엔지니어링(4.1)",2021-04-06,2021-04-19,"95,198,401","9,519,839","104,718,240",100.00,2024-07-24,주관사
C20210084,장동 자연재해위험개선지구 정비사업 기본 및 실시설계용역,A210401-17,설계,국내,전북특별자치도 고창군,수자원부,설계시공분리발주,본사업,준공,금태섭,㈜수성엔지니어링,"㈜수성엔지니어링(70), 강원길엔지니어링㈜(30)",2021-04-01,2021-04-20,"436,418,182","43,641,818","480,060,000",100.00,2022-12-28,비주관사
C20210085,화성 봉담내리지구 하수도정비 기본계획(부분변경),A210416-17,설계,국내,봉담내리지구 도시개발사업조합,상하수도부,민간(미사용),본사업,준공,박진만,㈜삼안,"㈜삼안(60), ㈜수성엔지니어링(40)",2021-04-16,2021-04-16,"18,000,000","1,800,000","19,800,000",100.00,2021-11-15,주관사
C20210086,부산시 지방하천 종합정비계획 수립용역,A210323-14,설계,국내,부산광역시,수자원부,설계시공분리발주,본사업,준공,김종무,㈜수성엔지니어링,"㈜수성엔지니어링(70), ㈜청출어람(20), 원공엔지니어링 (주)(10)",2021-03-23,2021-04-23,"277,823,000","27,782,300","305,605,300",100.00,2022-12-17,비주관사
C20210086A,부산시 지방하천 종합정비계획 수립용역_추가A,A210323-14,설계,국내,㈜청출어람,수자원부,설계시공분리발주,지분차액,준공,김종무,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-07-06,2021-04-23,"54,121,359","5,412,136","59,533,495",100.00,2022-10-18,비주관사
C20210086B,부산시 지방하천 종합정비계획 수립용역_추가B,A210323-14,설계,국내,원공엔지니어링 (주),수자원부,설계시공분리발주,지분차액,준공,김종무,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-07-06,2021-04-23,"27,060,678","2,706,068","29,766,746",100.00,2022-10-18,비주관사
C20210087,이천시 자연재해저감 종합계획 수립용역,A210413-02,설계,국내,경기도 이천시,수자원부,지명경쟁입찰(PQ)(미사용),본사업,중지,김선두,동부엔지니어링㈜,"동부엔지니어링㈜(70), ㈜수성엔지니어링(30)",2021-04-13,2021-04-20,"219,360,000","21,936,000","241,296,000",96.21,2024-12-28,주관사
C20210088,지내천 외 2개소 하천기본계획수립 및 하천시설관리대장작성,A210401-04,설계,국내,경상남도,수자원부,설계시공분리발주,본사업,준공,김종무,㈜이산,"㈜이산(66), ㈜수성엔지니어링(34)",2021-04-01,2021-04-21,"211,263,636","21,126,364","232,390,000",100.00,2022-06-20,비주관사
C20210089,사석경사식 방파제 상치하부 공동조사 및 보강계획 수립용역,A210416-07,설계,국내,한국항만협회,항만부,협상에의한방식(미사용),본사업,준공,김홍석,㈜수성엔지니어링,"㈜수성엔지니어링(54.88), (주) 쏘일테크엔지니어링(45.12)",2021-04-16,2021-04-21,"216,804,500","21,680,450","238,484,950",100.00,2022-12-14,주관사
C20210090,충북20공공지원1 전략환경영향평가 용역,A210421-19,설계,국내,한국토지주택공사 충북지역본부,환경사업부,수의계약(미사용),본사업,준공,김화섭,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-21,2021-04-22,"163,810,000","16,381,000","180,191,000",100.00,2024-01-12,비주관사
C20210091,갑천 대전2지구 하천환경정비사업 실시설계용역,A210331-05,설계,국내,금강유역환경청,수자원부,지명경쟁입찰(SOQ)(미사용),본사업,준공,임정택,㈜도화엔지니어링,"㈜도화엔지니어링(43.28), ㈜수성엔지니어링(21.64), 바른땅(20.48), ㈜양광엔지니어링(7.39), ㈜한맥기술(7.21)",2021-03-31,2021-04-22,"278,702,727","27,870,273","306,573,000",100.00,2023-12-04,비주관사
C20210092,광명~서울 고속도로 민간투자사업 부천시구간 GB관리계획(변경) 및 도시관리계획(변경)결정 용역,A210422-10,설계,국내,서서울고속도로(주),도시계획부,민간(미사용),본사업,진행,차용호,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-22,2021-04-22,"450,000,000","45,000,000","495,000,000",53.55,2025-04-21,주관사
C20210093,당항포관광지 진입도로 확장공사 준공 교통안전진단용역,A210422-09,설계,국내,경상남도 고성군,교통부,수의계약(미사용),본사업,준공,김정환,㈜수성엔지니어링,㈜수성엔지니어링(100),2021-04-22,2021-04-22,"14,790,909","1,479,091","16,270,000",100.00,2021-07-25,주관사
C20210094,안양시 주차장 수급 및 안전관리 실태조사 용역,A210310-19,설계,국내,경기도 안양시,교통부,지명경쟁입찰(후PQ)(미사용),본사업,준공,서윤찬,㈜경호엔지니어링종합건축사사무소,"㈜경호엔지니어링종합건축사사무소(70), ㈜수성엔지니어링(30)",2021-03-10,2021-04-23,"61,990,091","6,199,009","68,189,100",100.00,2023-01-04,비주관사
