사업코드,사업명,사업구분,국내외구분,발주처,PM부서,발주방법,등록구분,진행상태,공동도급사,계약일자,변경준공일(차수),주관사
C19980008,두산종합기술원 지반조사결과 검토용역,설계,국내,두산산업개발㈜,지반부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1998-02-25,1998-03-10,주관사
C19980007,동탄-가남간 도로확장 및 포장공사 교통 및 경제성 분석,설계,국내,보람엔지니어링㈜,교통부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1998-02-19,1998-12-31,주관사
C19980006,"달산-대학간 지방도 확,포장공사 실시설계용역",설계,국내,보람엔지니어링㈜,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1998-01-03,1998-02-05,주관사
C19980005,경부고속전철 서울차량기지 건설공사 실시설계 입찰설계 용역,설계,국내,㈜동명기술공단종합건축사사무소,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-11-17,1998-01-30,주관사
C19980003,"대전노은2지구 택지개발사업 실시설계 및 특수구조물 기본,실시설계용역",설계,국내,한국토지주택공사,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1998-01-20,2001-06-30,주관사
C19980002,낙동강수계 치수사업 옥연제외 5개지구 하천개수공사 실시설계용역,설계,국내,㈜삼안,수자원부,설계시공분리발주,본사업,준공,㈜수성엔지니어링(100),1998-01-05,1998-01-15,주관사
C19970104,"‘97 구만교, 신원교 수해복구교량가설공사 전면책임감리용역",감리,국내,충청남도 예산군,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-07-09,2000-07-31,주관사
C19970103,수인산업도로 확장공사 전면책임감리용역,감리,국내,인천광역시 종합건설본부,건설사업관리부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-09-08,2000-10-13,주관사
C19970102,구이-전주간 도로확장 및 포장공사 전면책임감리용역,감리,국내,익산지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-30,2003-06-30,주관사
C19970101,진주-완사간 도로4차선 확장 및 포장공사 전면책임감리용역,감리,국내,부산지방국토관리청,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-22,2006-12-31,주관사
C19970100,칠갑산 순환도로 확.포장공사 전면책임감리용역,감리,국내,충청남도 청양군 맑은물사업소,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-15,2004-11-30,주관사
C19970099,국도36호선 내수지구 교차로 전면책임감리용역,감리,국내,보은국토관리사무소,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-02,2002-09-07,주관사
C19970098,번영로(야음삼거리-광로교) 확장공사 책임감리용역,감리,국내,울산광역시,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-10-02,1999-08-15,주관사
C19970097,송도 해안도로 호안보수공사(2차) 책임감리용역,감리,국내,인천광역시 종합건설본부,건설사업관리부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-04-28,2000-04-30,주관사
C19970096,검암2지구 토지구획 정리사업 전면책임감리용역,감리,국내,인천광역시 서구,건설사업관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-02-05,2005-12-27,주관사
C19970095,서진주I.C~진주JCT간 임시영업시설설치 실시설계용역,설계,국내,한국도로공사 부산경남본부,도로부,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-15,1998-02-26,주관사
C19970094,대방지구 3-2공구 환지처분용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-12,1998-02-09,주관사
C19970093,도계~월곶간 도로확.포장공사 실시설계용역,설계,국내,서울지방국토관리청,도로부,수의계약(미사용),본사업,준공,"㈜수성엔지니어링(100), 한조(0)",1997-12-02,1998-12-31,주관사
C19970092,홍성남부우회도로축조 및 포장공사 실시설계용역,설계,국내,대전지방국토관리청,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜경동엔지니어링(60), ㈜수성엔지니어링(40)",1997-12-05,1998-12-29,비주관사
C19970091,군북~오곡간 도로확.포장공사 실시설계용역,설계,국내,경상남도,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-11-25,1998-03-24,주관사
C19970090,선인지구 토지구획 정리사업 환지계획(예정지사업)용역,설계,국내,선인지구토지구획정리조합,도시계획부,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-09-10,1998-03-09,주관사
C19970089,하동 소도읍(연화~화산간)조사측량 및 실시설계용역,설계,국내,경상남도 하동군,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-09-12,1997-11-10,주관사
C19970088,명곡잔여지구환지처분용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-09-03,1997-11-01,주관사
C19970087,관내국도 낙석 산사태 위험구간 사면안정검토 및 실시설계용역,설계,국내,남원국토관리사무소,지반부,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-08-28,1997-10-25,주관사
C19970086,웅산근린공원 조성계획 수립용역,설계,국내,경상남도 양산시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-08-25,1997-10-23,주관사
C19970085,도시계획도로(중2-11호선)확포장공사 실시설계용역,설계,국내,경상남도 창원시,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-07-24,1997-09-06,주관사
C19970084,‘97창원 신도시 분양가 산정용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-07-04,1997-08-12,주관사
C19970083,여천 신도시 용지분양가 산정용역,설계,국내,전라남도 여수시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-06-19,1997-09-16,주관사
C19970082,용호동 녹지조성 기본계획용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-06-13,1997-08-11,주관사
C19970081,대원지구 녹지조성 기본설계용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-05-29,1997-08-26,주관사
C19970080,"수도,우도 간이상수도(해수담수화시설)설치공사 실시설계용역",설계,국내,경상남도 진해시,상하수도부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-05-16,1997-07-14,주관사
C19970079,남해고속도로354km지점 선형개량공사 실시설계용역,설계,국내,한국도로공사,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-05-02,1998-06-29,주관사
C19970078,대부지구(국도24호선)외 1개노선 위험도로 개량공사 실시설계용역,설계,국내,진주국토관리사무소,도로부,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-05-02,1997-06-30,주관사
C19970077,중동지구 개발관련 산업단지 개발계획 변경 수립용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-04-17,1997-05-16,주관사
C19970076,온산공단 산업로(덕하삼거리~회학부락)확장 설계용역,설계,국내,울산광역시,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-04-02,1997-07-30,주관사
C19970075,"‘97소규모 주민생활 편익사업 조사측량 및 설계용역(쌍책,덕곡,가야,야로)",설계,국내,경상남도 합천군,지반부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-25,1997-04-23,주관사
C19970074,"설계도면작성 및 일반기술지원용역(서천화력1,2호기)",설계,국내,한국전력기술㈜,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-03,1998-12-31,주관사
C19970073,유산~유천간 도로확장 및 포장공사 조사측량 및 실시설계용역,설계,국내,경상남도,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-07,1997-04-20,주관사
C19970072,‘97군도확포장공사실시설계용역,설계,국내,경상남도 사천시,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-06,1997-08-02,주관사
C19970071,상남재래시장 활성화 방안 및 가격산정용역,설계,국내,경상남도 창원시,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-12,1997-05-25,주관사
C19970070,주구운동장 조성 실시설계용역,설계,국내,경상남도 창원시,도시계획부,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-03-12,1997-05-10,주관사
C19970069,설계도면작성 및 일반기술지원용역(하동화력 1~4호기),설계,국내,한국전력기술㈜,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-02-28,1997-03-20,주관사
C19970068,거창읍 도시계획사업도로 조사측량 및 실시설계용역,설계,국내,경상남도 거창군,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-02-10,1997-03-26,주관사
C19970067,"대전~통영간 고속도로,진주~통영간 건설공사 제21공구 용지경계표주 설치용역",설계,국내,한국도로공사 대진2건설사업소,도로부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-02-12,1997-06-04,주관사
C19970066,다운고가차도 설치공사 실시설계용역,설계,국내,울산광역시,구조부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-01-30,1997-04-29,주관사
C19970065,설계도면 작성 및 일반기술지원용역(태안1-4호기),설계,국내,한국전력기술㈜,기전팀,지명경쟁입찰(후PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-01-24,1997-04-30,주관사
C19970064,대전 안영지구 토지구획 정리사업 기본설계용역,설계,국내,대전광역시 중구,도시계획부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-31,1998-07-31,주관사
C19970063,지하철 9호선 실시설계 감리 및 전면책임감리용역(감리9-1공구),감리,국내,서울특별시 도시기반시설본부,철도건설관리부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(100), ㈜서한종합건축사사무소(0), 세종기술㈜(서울)(0), 우원엠앤드이(0), 두성(0)",1997-12-30,2010-02-26,주관사
C19970062,"서울 지하철 9호선 4공구(마곡지구-가양동 제일제당)건설공사 설계, 시공일괄입찰 기본설계(T/K)",설계,국내,두산산업개발㈜,철도설계부,턴키(미사용),본사업,준공,㈜수성엔지니어링(100),1997-10-06,2001-04-29,주관사
C19970061,7210-97-1 설계용역,설계,국내,공군중앙관리단,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-23,1998-09-26,주관사
C19970060,부산 복합 화력발전소 조경 및 휴식시설 설계 용역,설계,국내,한국전력기술㈜,도시설계부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-23,2004-09-30,주관사
C19970059,장지동 청소작업기지 확장공사 실시설계용역,설계,국내,서울특별시 송파구,상하수도부,일반경쟁(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-23,1998-05-20,주관사
C19970058,전주-함양간 고속도로 건설사업 교통영향평가용역,설계,국내,한국도로공사,교통부,지명경쟁입찰(PQ)(미사용),본사업,준공,㈜수성엔지니어링(100),1997-12-17,1998-12-24,주관사
C19970057,용산1지역 상세계획 수립에 따른 인력지원협정,설계,국내,㈜우대기술단 건축사사무소,도시계획부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-05-31,1997-12-31,주관사
C19970056,두산리조트 경포 콘도미니엄 신축공사 설계서 검토 및 보완설계,설계,국내,두산산업개발㈜,지반부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-04-30,1997-11-29,주관사
C19970055,EPS CHIP을 이용한 경량성토재 연구용역,설계,국내,두산산업개발㈜,지반부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-08-12,1998-08-22,주관사
C19970054,FLY-ASH의 사용방안 연구용역,설계,국내,두산산업개발㈜,지반부,수의계약(미사용),본사업,준공,㈜수성엔지니어링(100),1997-07-15,1997-12-20,주관사
C19970053,동탄-가남간 도로확장 및 포장공사 기본설계용역,설계,국내,서울지방국토관리청,도로부,지명경쟁입찰(PQ)(미사용),본사업,준공,"㈜수성엔지니어링(50), ㈜보람엔지니어링종합건축사사무소(50)",1997-12-02,1998-12-24,주관사
